code,name,date,nums,nlast,count,clast,amount,ratio,year,quarter
300059,东方财富,2014-12-31,182,154,21014.97,12689.84,587578.61,6.27,2014,4
300058,蓝色光标,2014-12-31,185,139,17710.90,5887.23,374054.25,9.93,2014,4
300055,万邦达,2014-12-31,46,39,3731.52,1181.92,166462.94,4.52,2014,4
300054,鼎龙股份,2014-12-31,41,28,6557.23,3736.67,86161.99,15.05,2014,4
300053,欧比特,2014-12-31,26,25,2801.26,2531.29,48797.97,5.20,2014,4
300050,世纪鼎利,2014-12-31,27,26,1459.50,1448.18,22125.95,3.17,2014,4
300049,福瑞股份,2014-12-31,52,42,4158.65,2202.39,135155.98,16.73,2014,4
300048,合康新能,2014-12-31,9,8,267.51,218.80,3507.02,0.36,2014,4
300047,天源迪科,2014-12-31,31,24,1645.98,908.16,19603.58,4.80,2014,4
300046,台基股份,2014-12-31,15,13,378.21,351.28,5325.17,2.66,2014,4
300045,华力创通,2014-12-31,34,28,2173.12,1790.28,36877.90,3.99,2014,4
300043,星辉娱乐,2014-12-31,38,32,6006.94,3622.53,78871.09,5.48,2014,4
300041,回天新材,2014-12-31,26,15,1378.32,479.87,28338.17,4.08,2014,4
300039,上海凯宝,2014-12-31,77,70,6240.39,4267.64,79128.20,7.57,2014,4
300038,梅泰诺,2014-12-31,30,24,1834.70,1400.78,34308.88,10.43,2014,4
300037,新宙邦,2014-12-31,51,37,1276.88,-196.76,37195.40,7.31,2014,4
300036,超图软件,2014-12-31,28,24,957.49,708.66,21361.50,2.46,2014,4
300035,中科电气,2014-12-31,2,1,309.80,-43.22,2574.46,1.32,2014,4
300034,钢研高纳,2014-12-31,43,34,4125.37,3130.89,88777.99,9.85,2014,4
300033,同花顺,2014-12-31,42,37,1994.54,1412.55,90472.29,4.02,2014,4
300032,金龙机电,2014-12-31,42,38,1832.93,1155.89,33909.14,2.96,2014,4
300031,宝通科技,2014-12-31,30,28,2367.35,2347.35,18536.37,7.89,2014,4
300027,华谊兄弟,2014-12-31,137,118,9259.28,7352.57,244167.23,3.76,2014,4
300026,红日药业,2014-12-31,68,50,6981.42,1731.82,168252.27,2.50,2014,4
300025,华星创业,2014-12-31,21,17,1154.72,52.31,23105.94,2.69,2014,4
300024,机器人,2014-12-31,140,118,11197.45,7251.54,441067.54,7.18,2014,4
300022,吉峰农机,2014-12-31,5,4,1513.56,1213.56,14151.78,4.22,2014,4
300021,大禹节水,2014-12-31,13,5,1979.72,457.16,26825.14,7.11,2014,4
300020,银江股份,2014-12-31,38,29,2161.71,739.14,59596.15,3.44,2014,4
300017,网宿科技,2014-12-31,168,146,6607.47,2953.61,318480.26,9.20,2014,4
300016,北陆药业,2014-12-31,49,41,7642.73,5739.00,113494.59,24.93,2014,4
300015,爱尔眼科,2014-12-31,124,112,6371.36,2589.18,175530.90,6.44,2014,4
300012,华测检测,2014-12-31,42,33,6777.60,4468.40,101325.16,8.99,2014,4
300011,鼎汉技术,2014-12-31,36,32,3449.52,2759.09,69232.84,7.18,2014,4
300010,立思辰,2014-12-31,33,17,2855.19,-343.45,59901.81,4.86,2014,4
300009,安科生物,2014-12-31,33,32,2493.20,2469.57,43318.47,4.90,2014,4
300008,天海防务,2014-12-31,15,14,1911.60,1800.09,22690.70,8.33,2014,4
300007,汉威电子,2014-12-31,28,24,1145.85,873.70,32404.65,4.08,2014,4
300006,莱美药业,2014-12-31,46,37,4024.57,2821.11,120213.81,5.54,2014,4
300005,探路者,2014-12-31,96,74,8297.72,875.80,154005.74,16.14,2014,4
300004,南风股份,2014-12-31,30,28,1731.52,883.35,70592.83,4.02,2014,4
300003,乐普医疗,2014-12-31,88,55,13825.49,5450.30,323080.00,9.03,2014,4
300002,神州泰岳,2014-12-31,63,44,13692.55,1071.97,227296.30,7.30,2014,4
300001,特锐德,2014-12-31,18,16,859.67,-280.21,15981.20,0.95,2014,4
002730,电光科技,2014-12-31,1,-2,7.37,7.22,158.53,0.07,2014,4
002729,好利来,2014-12-31,1,-1,0.00,-6.75,0.02,0.00,2014,4
002727,一心堂,2014-12-31,57,53,809.15,711.38,33264.19,3.41,2014,4
002721,金一文化,2014-12-31,7,6,52.11,22.11,1191.72,0.19,2014,4
002714,牧原股份,2014-12-31,87,59,3214.72,756.23,141447.79,10.26,2014,4
002713,东易日盛,2014-12-31,9,-1,872.00,503.34,32264.03,13.97,2014,4
002711,欧浦智网,2014-12-31,12,9,580.44,477.72,24941.46,2.25,2014,4
002709,天赐材料,2014-12-31,7,3,252.85,96.88,8015.23,1.48,2014,4
002707,众信旅游,2014-12-31,58,56,606.22,496.08,72867.30,1.21,2014,4
002701,奥瑞金,2014-12-31,103,92,2818.60,-143.84,57696.71,1.57,2014,4
002699,美盛文化,2014-12-31,23,17,1755.07,728.30,46825.21,4.27,2014,4
002698,博实股份,2014-12-31,56,50,2382.86,1602.48,58380.15,3.50,2014,4
002697,红旗连锁,2014-12-31,8,7,74.97,-408.99,616.25,0.06,2014,4
002696,百洋股份,2014-12-31,3,2,0.76,-122.34,8.89,0.00,2014,4
002695,煌上煌,2014-12-31,13,12,567.72,558.02,16055.17,1.14,2014,4
002690,美亚光电,2014-12-31,98,82,3526.45,1455.67,125541.62,5.22,2014,4
002689,远大智能,2014-12-31,6,2,973.69,821.35,8957.95,1.03,2014,4
002686,亿利达,2014-12-31,3,2,610.01,260.43,7692.19,1.49,2014,4
002683,宏大爆破,2014-12-31,29,11,2199.76,-909.75,54070.02,4.02,2014,4
002680,长生生物,2014-12-31,4,1,234.35,170.77,7051.72,0.71,2014,4
002677,浙江美大,2014-12-31,6,5,227.37,220.37,5411.49,0.36,2014,4
002675,东诚药业,2014-12-31,21,20,1010.34,949.72,23513.56,1.87,2014,4
002673,西部证券,2014-12-31,137,134,6085.42,6080.67,227899.01,2.18,2014,4
002672,东江环保,2014-12-31,90,78,5255.82,3037.63,182587.18,7.96,2014,4
002668,奥马电器,2014-12-31,7,6,23.60,7.60,476.64,0.14,2014,4
002666,德联集团,2014-12-31,26,19,3696.79,2224.81,48612.83,4.90,2014,4
002665,首航节能,2014-12-31,74,52,2331.83,951.54,91244.42,1.33,2014,4
002664,信质电机,2014-12-31,31,28,569.60,214.65,16102.56,1.42,2014,4
002662,京威股份,2014-12-31,77,72,4628.40,3578.01,56003.63,7.54,2014,4
002658,雪迪龙,2014-12-31,39,35,1672.37,1321.95,46057.10,2.77,2014,4
002657,中科金财,2014-12-31,68,64,3047.81,2918.30,144740.53,11.49,2014,4
002654,万润科技,2014-12-31,5,4,13.46,-26.54,172.21,0.03,2014,4
002653,海思科,2014-12-31,147,140,6385.37,3490.04,109445.31,5.91,2014,4
002651,利君股份,2014-12-31,14,11,1441.97,1000.47,32877.02,1.44,2014,4
002650,加加食品,2014-12-31,15,13,1626.31,1438.99,19239.30,1.41,2014,4
002649,博彦科技,2014-12-31,33,19,896.93,75.97,28367.47,5.27,2014,4
002646,青青稞酒,2014-12-31,87,86,2785.57,2637.81,59750.52,6.19,2014,4
002645,华宏科技,2014-12-31,3,0,110.09,-156.90,1971.78,0.68,2014,4
002642,荣之联,2014-12-31,48,42,1263.64,857.35,35356.75,2.52,2014,4
002639,雪人股份,2014-12-31,10,7,677.02,618.91,11719.27,1.41,2014,4
002638,勤上光电,2014-12-31,28,13,2309.31,-544.48,27550.04,2.47,2014,4
002635,安洁科技,2014-12-31,54,53,54.13,14.14,1460.00,0.14,2014,4
002634,棒杰股份,2014-12-31,1,0,0.01,-19.18,0.20,0.00,2014,4
002631,德尔未来,2014-12-31,14,12,856.77,569.43,9681.53,2.92,2014,4
002630,华西能源,2014-12-31,22,20,970.89,911.42,16456.53,1.32,2014,4
002629,仁智股份,2014-12-31,11,10,552.27,552.04,4340.81,1.57,2014,4
002623,亚玛顿,2014-12-31,5,3,247.42,102.44,5354.23,1.55,2014,4
002620,瑞和股份,2014-12-31,8,7,16.27,8.78,269.19,0.14,2014,4
002618,丹邦科技,2014-12-31,17,15,720.08,592.68,18793.97,1.97,2014,4
002616,长青集团,2014-12-31,14,13,754.12,732.30,19267.89,2.13,2014,4
002614,蒙发利,2014-12-31,13,10,688.03,-532.90,9549.80,1.26,2014,4
002612,朗姿股份,2014-12-31,42,37,353.35,-349.96,8127.10,0.93,2014,4
002611,东方精工,2014-12-31,11,9,452.65,103.30,6115.31,0.79,2014,4
002610,爱康科技,2014-12-31,31,21,1634.78,522.93,26933.28,0.57,2014,4
002609,捷顺科技,2014-12-31,16,15,371.65,315.51,6284.53,0.62,2014,4
002607,亚夏汽车,2014-12-31,3,2,42.79,-93.31,353.00,0.12,2014,4
002606,大连电瓷,2014-12-31,9,5,1789.03,1489.70,26584.96,11.10,2014,4
002605,姚记扑克,2014-12-31,14,13,496.39,-63.61,8994.59,1.33,2014,4
002604,龙力生物,2014-12-31,18,11,856.40,-1426.16,11638.53,1.70,2014,4
002603,以岭药业,2014-12-31,114,111,1857.18,1650.14,54155.35,1.66,2014,4
002601,中银证券保本1号混合,2014-12-31,26,21,136.70,-11.55,2877.49,0.00,2014,4
002601,佰利联,2014-12-31,26,21,136.70,-11.55,2877.49,0.20,2014,4
002597,金禾实业,2014-12-31,11,6,304.13,-36.30,4163.52,0.54,2014,4
002595,豪迈科技,2014-12-31,68,64,2206.37,783.46,54717.99,2.76,2014,4
002594,比亚迪,2014-12-31,165,136,7409.81,1633.57,282684.32,4.87,2014,4
002589,山西证券保本混合A,2014-12-31,37,36,2681.04,2677.36,86678.17,0.95,2014,4
002589,瑞康医药,2014-12-31,37,36,2681.04,2677.36,86678.17,6.15,2014,4
002588,史丹利,2014-12-31,73,67,3028.75,2948.28,117969.63,2.64,2014,4
002584,西陇科学,2014-12-31,20,16,1119.46,309.48,18571.92,2.30,2014,4
002580,圣阳股份,2014-12-31,27,24,1060.58,921.39,18326.77,5.01,2014,4
002578,闽发铝业,2014-12-31,3,2,0.47,-98.24,8.83,0.00,2014,4
002577,雷柏科技,2014-12-31,27,24,1491.35,752.29,40728.71,5.27,2014,4
002576,通达动力,2014-12-31,7,5,724.61,710.11,13535.67,4.39,2014,4
002573,清新环境,2014-12-31,147,145,6677.54,6659.94,184834.40,6.22,2014,4
002572,索菲亚,2014-12-31,83,68,9854.66,5045.89,210889.75,22.35,2014,4
002570,贝因美,2014-12-31,145,135,7993.43,4942.34,129413.64,7.82,2014,4
002569,步森股份,2014-12-31,2,-4,1.87,-378.13,30.27,0.01,2014,4
002568,百润股份,2014-12-31,35,21,2574.77,1772.52,104844.51,6.35,2014,4
002567,唐人神,2014-12-31,35,32,4181.39,3942.63,35834.52,9.94,2014,4
002563,森马服饰,2014-12-31,24,16,1202.55,264.71,39984.88,0.45,2014,4
002561,徐家汇,2014-12-31,13,10,60.45,58.59,731.41,0.15,2014,4
002559,亚威股份,2014-12-31,12,10,598.70,441.42,10830.56,1.68,2014,4
002558,世纪游轮,2014-12-31,10,8,62.49,37.63,1977.85,0.32,2014,4
002557,洽洽食品,2014-12-31,62,57,395.17,116.99,7472.67,0.78,2014,4
002556,辉隆股份,2014-12-31,23,19,728.26,-60.79,9307.17,1.01,2014,4
002555,三七互娱,2014-12-31,24,8,1366.23,851.55,58392.68,2.07,2014,4
002554,惠博普,2014-12-31,13,10,162.53,-268.16,1730.94,0.18,2014,4
002551,尚荣医疗,2014-12-31,71,58,4995.82,-513.69,102014.63,11.52,2014,4
002550,千红制药,2014-12-31,37,26,2899.17,1869.18,58969.21,3.45,2014,4
002549,凯美特气,2014-12-31,14,9,5144.06,2238.64,74588.91,9.07,2014,4
002547,春兴精工,2014-12-31,19,15,1828.47,1677.41,30023.42,1.81,2014,4
002544,杰赛科技,2014-12-31,66,64,8681.95,7060.85,241705.61,16.83,2014,4
002541,鸿路钢构,2014-12-31,11,8,189.19,42.32,2538.93,0.71,2014,4
002540,亚太科技,2014-12-31,12,8,1586.82,1493.65,28213.61,1.53,2014,4
002539,云图控股,2014-12-31,29,18,5469.49,2978.30,95169.13,6.61,2014,4
002536,西泵股份,2014-12-31,4,2,0.53,-226.96,13.84,0.00,2014,4
002535,林州重机,2014-12-31,6,4,175.18,114.38,1439.97,0.23,2014,4
002534,杭锅股份,2014-12-31,7,4,22.09,12.99,403.94,0.04,2014,4
002533,金杯电工,2014-12-31,16,12,2852.74,1317.93,18599.87,5.22,2014,4
002532,新界泵业,2014-12-31,9,8,288.62,138.87,2972.81,0.90,2014,4
002531,天顺风能,2014-12-31,27,24,5141.45,4882.47,78561.39,3.47,2014,4
002530,丰东股份,2014-12-31,1,0,311.94,-129.99,2398.84,1.82,2014,4
002527,新时达,2014-12-31,18,12,83.72,-280.43,1368.86,0.15,2014,4
002522,浙江众成,2014-12-31,14,10,4639.03,2818.46,88976.58,5.25,2014,4
002521,齐峰新材,2014-12-31,35,24,3446.52,1856.51,36636.47,6.97,2014,4
002520,日发精机,2014-12-31,22,19,2218.91,1721.47,59688.80,4.05,2014,4
002519,银河电子,2014-12-31,8,0,1552.91,748.74,28899.63,3.07,2014,4
002518,科士达,2014-12-31,18,15,1358.38,1236.16,21761.20,3.05,2014,4
002516,旷达科技,2014-12-31,28,23,4061.03,2279.31,73910.71,7.43,2014,4
002514,宝馨科技,2014-12-31,8,2,444.60,274.30,4961.76,0.98,2014,4
002509,天广中茂,2014-12-31,30,24,3657.40,2518.30,52785.50,2.92,2014,4
002508,老板电器,2014-12-31,125,108,6146.32,2576.88,200370.07,8.50,2014,4
002507,涪陵榨菜,2014-12-31,32,26,3128.78,1561.52,90108.72,10.09,2014,4
002505,大康农业,2014-12-31,37,35,1054.18,919.24,7674.41,0.68,2014,4
002502,骅威文化,2014-12-31,11,7,1530.73,-176.09,18644.34,2.45,2014,4
002501,利源精制,2014-12-31,41,34,1688.79,1059.11,47151.14,1.80,2014,4
002500,山西证券,2014-12-31,153,152,16849.69,16819.94,269595.04,5.96,2014,4
002497,雅化集团,2014-12-31,19,7,2355.37,1066.38,29983.88,2.45,2014,4
002496,辉丰股份,2014-12-31,74,70,3910.69,3561.60,85253.02,2.59,2014,4
002491,通鼎互联,2014-12-31,19,8,1166.28,324.60,23908.80,1.01,2014,4
002489,浙江永强,2014-12-31,47,46,221.33,198.17,3007.83,0.10,2014,4
002488,金固股份,2014-12-31,44,38,2601.47,1523.37,60718.20,5.12,2014,4
002484,江海股份,2014-12-31,17,16,285.81,235.82,4224.23,0.54,2014,4
002482,广田集团,2014-12-31,72,65,2277.30,1048.59,39232.72,1.74,2014,4
002481,双塔食品,2014-12-31,27,20,2939.35,1221.22,51409.23,2.33,2014,4
002480,新筑股份,2014-12-31,48,44,4036.16,1915.67,45608.56,6.39,2014,4
002477,雏鹰农牧,2014-12-31,75,58,5174.22,-641.57,45326.18,1.80,2014,4
002476,宝莫股份,2014-12-31,19,18,560.84,527.41,4436.27,0.92,2014,4
002475,立讯精密,2014-12-31,209,186,9196.58,5053.75,254561.27,4.90,2014,4
002474,中邮睿信增强债券,2014-12-31,13,12,49.83,-20.17,524.73,0.00,2014,4
002474,榕基软件,2014-12-31,13,12,49.83,-20.17,524.73,0.08,2014,4
002470,金正大,2014-12-31,148,130,6663.17,2199.87,179239.22,2.12,2014,4
002469,三维工程,2014-12-31,12,11,928.58,763.03,13492.32,1.85,2014,4
002466,天齐锂业,2014-12-31,43,32,4446.33,1901.56,170740.93,4.51,2014,4
002465,东兴众智优选混合,2014-12-31,221,198,23400.63,19716.14,452100.19,25.89,2014,4
002465,海格通信,2014-12-31,221,198,23400.63,19716.14,452100.19,11.73,2014,4
002463,沪电股份,2014-12-31,50,46,1492.79,436.76,7150.48,0.89,2014,4
002462,嘉事堂,2014-12-31,80,71,4718.42,3091.55,125981.72,19.66,2014,4
002460,赣锋锂业,2014-12-31,13,11,65.20,-2264.13,983.16,0.09,2014,4
002458,益生股份,2014-12-31,29,23,3203.33,1682.59,37831.32,11.41,2014,4
002457,青龙管业,2014-12-31,10,9,24.91,19.91,258.29,0.09,2014,4
002456,欧菲光,2014-12-31,163,150,6052.35,3531.87,114752.64,5.87,2014,4
002454,松芝股份,2014-12-31,35,19,2699.44,464.55,37846.19,6.55,2014,4
002452,长高集团,2014-12-31,20,14,3076.61,1808.69,56301.91,8.43,2014,4
002450,康得新,2014-12-31,177,103,15974.58,1908.26,462783.49,5.59,2014,4
002448,中原内配,2014-12-31,14,13,1667.48,1647.48,28797.37,2.84,2014,4
002447,壹桥股份,2014-12-31,20,15,2556.81,1190.21,37585.06,2.70,2014,4
002446,盛路通信,2014-12-31,27,24,1222.55,1177.31,36555.27,3.77,2014,4
002445,中南文化,2014-12-31,21,16,1581.44,732.38,28750.50,2.48,2014,4
002444,巨星科技,2014-12-31,103,84,10527.13,8585.81,117903.81,10.38,2014,4
002441,众业达,2014-12-31,29,23,341.46,242.07,7730.67,0.74,2014,4
002440,闰土股份,2014-12-31,78,77,2103.29,2098.43,37690.96,2.74,2014,4
002439,启明星辰,2014-12-31,85,69,9518.00,4298.07,232031.61,11.46,2014,4
002438,江苏神通,2014-12-31,17,15,1075.09,921.21,21835.11,5.15,2014,4
002437,誉衡药业,2014-12-31,117,102,7760.53,4849.61,183541.01,3.59,2014,4
002436,兴森科技,2014-12-31,30,27,1625.03,1317.06,47418.32,1.21,2014,4
002433,太安堂,2014-12-31,36,34,3273.97,1847.72,37716.14,4.65,2014,4
002432,九安医疗,2014-12-31,28,22,2781.02,1061.06,63824.40,7.48,2014,4
002429,兆驰股份,2014-12-31,114,112,13331.20,3503.03,101317.14,8.32,2014,4
002428,云南锗业,2014-12-31,77,76,2799.10,2499.10,40614.98,4.29,2014,4
002426,胜利精密,2014-12-31,4,0,555.21,-47.43,5552.05,0.21,2014,4
002425,凯撒文化,2014-12-31,13,7,2028.72,1548.64,21910.15,10.63,2014,4
002424,贵州百灵,2014-12-31,66,62,2303.54,1635.44,94560.19,1.63,2014,4
002422,科伦药业,2014-12-31,154,138,6699.06,3413.77,195813.59,4.68,2014,4
002421,达实智能,2014-12-31,58,39,6562.04,2883.14,197911.27,4.64,2014,4
002418,康盛股份,2014-12-31,15,14,1278.20,1149.39,17639.13,1.86,2014,4
002417,三元达,2014-12-31,5,1,5.02,-125.98,41.55,0.02,2014,4
002415,海康威视,2014-12-31,246,173,33134.80,9375.43,741225.53,5.88,2014,4
002414,高德红外,2014-12-31,84,82,5638.82,3288.82,114468.06,9.40,2014,4
002412,汉森制药,2014-12-31,13,7,516.65,-1407.43,7625.72,1.75,2014,4
002410,广联达,2014-12-31,162,145,7607.39,2328.10,170405.48,6.80,2014,4
002408,齐翔腾达,2014-12-31,77,73,964.23,574.26,15755.46,0.56,2014,4
002407,多氟多,2014-12-31,22,15,506.17,25.83,8599.75,0.82,2014,4
002405,四维图新,2014-12-31,140,116,10568.17,9589.67,206396.31,10.10,2014,4
002402,和而泰,2014-12-31,20,18,903.43,819.72,15322.24,1.20,2014,4
002401,中海科技,2014-12-31,21,15,1859.29,937.04,27108.40,6.13,2014,4
002400,省广股份,2014-12-31,169,132,14119.88,1134.65,305977.88,12.20,2014,4
002399,海普瑞,2014-12-31,122,119,2441.87,2397.88,63000.21,1.96,2014,4
002398,建研集团,2014-12-31,20,19,599.69,591.89,9565.12,1.75,2014,4
002396,星网锐捷,2014-12-31,112,103,3204.97,1470.43,87511.42,6.04,2014,4
002392,北京利尔,2014-12-31,49,38,1459.12,886.48,19610.52,2.22,2014,4
002391,长青股份,2014-12-31,9,8,911.04,531.04,14594.90,2.53,2014,4
002390,信邦制药,2014-12-31,103,91,7810.23,4753.72,157922.79,8.14,2014,4
002389,南洋科技,2014-12-31,12,9,72.17,-195.13,665.38,0.14,2014,4
002385,大北农,2014-12-31,213,197,19291.26,11602.89,258888.75,5.15,2014,4
002383,合众思壮,2014-12-31,24,21,1564.72,1533.34,37177.81,12.15,2014,4
002382,蓝帆医疗,2014-12-31,26,20,2944.09,1908.00,50255.64,6.09,2014,4
002380,科远股份,2014-12-31,6,5,65.23,58.23,1523.14,0.32,2014,4
002376,新北洋,2014-12-31,30,26,2115.04,1086.19,23286.60,3.53,2014,4
002375,亚厦股份,2014-12-31,142,117,9453.32,107.00,178677.94,7.13,2014,4
002373,千方科技,2014-12-31,26,20,4573.40,2646.95,123481.81,8.23,2014,4
002371,七星电子,2014-12-31,61,58,4049.55,1745.05,105693.16,24.74,2014,4
002368,太极股份,2014-12-31,113,84,7314.54,2222.71,321108.27,17.77,2014,4
002367,康力电梯,2014-12-31,43,38,2257.70,165.24,25624.84,3.06,2014,4
002366,台海核电,2014-12-31,73,59,3634.73,2950.14,109950.68,14.85,2014,4
002364,中恒电气,2014-12-31,28,24,1773.98,1381.26,28969.04,3.74,2014,4
002363,隆基机械,2014-12-31,49,41,5578.25,5114.37,77983.92,14.46,2014,4
002361,神剑股份,2014-12-31,3,2,172.97,-1.31,1437.34,0.22,2014,4
002360,同德化工,2014-12-31,8,7,355.75,-47.53,2518.71,0.99,2014,4
002358,森源电气,2014-12-31,101,76,5996.63,1622.65,209881.95,7.54,2014,4
002357,富临运业,2014-12-31,8,6,179.30,-88.87,2176.68,0.57,2014,4
002354,天神娱乐,2014-12-31,22,20,259.08,-27.90,14652.00,1.69,2014,4
002353,杰瑞股份,2014-12-31,200,157,8182.35,-148.28,250134.50,8.54,2014,4
002349,精华制药,2014-12-31,21,18,2802.71,2185.74,62864.68,9.34,2014,4
002348,高乐股份,2014-12-31,5,4,65.38,-130.06,555.09,0.08,2014,4
002347,泰尔股份,2014-12-31,11,4,580.30,26.22,5913.23,1.29,2014,4
002345,潮宏基,2014-12-31,51,49,1319.48,482.38,11083.64,1.56,2014,4
002344,海宁皮城,2014-12-31,165,158,9767.75,8622.98,155404.92,8.72,2014,4
002341,新纶科技,2014-12-31,23,19,3407.94,1146.94,54595.19,9.13,2014,4
002340,格林美,2014-12-31,131,129,8783.82,8719.40,113487.01,3.76,2014,4
002339,积成电子,2014-12-31,17,16,1884.64,1755.64,21126.85,4.97,2014,4
002338,奥普光电,2014-12-31,36,27,2264.93,1445.92,102374.76,18.87,2014,4
002333,罗普斯金,2014-12-31,8,5,53.48,-2.51,604.34,0.11,2014,4
002332,仙琚制药,2014-12-31,59,58,1383.04,1368.91,15075.13,2.70,2014,4
002331,皖通科技,2014-12-31,24,21,1348.43,1225.88,20896.98,3.90,2014,4
002327,富安娜,2014-12-31,57,53,2029.64,1603.82,27197.15,2.46,2014,4
002326,永太科技,2014-12-31,9,8,1004.22,61.77,19491.97,1.26,2014,4
002325,洪涛股份,2014-12-31,66,60,7335.72,3835.01,78150.55,6.11,2014,4
002321,华英农业,2014-12-31,27,17,4654.74,3646.98,35329.49,10.93,2014,4
002320,海峡股份,2014-12-31,41,40,412.88,-137.07,4471.53,0.97,2014,4
002319,乐通股份,2014-12-31,6,3,140.14,139.42,1443.44,0.70,2014,4
002318,久立特材,2014-12-31,87,70,4783.93,2912.89,142943.69,5.68,2014,4
002317,众生药业,2014-12-31,82,76,3089.36,899.51,59315.66,4.23,2014,4
002312,三泰控股,2014-12-31,31,20,755.76,-1224.97,17364.64,0.55,2014,4
002311,海大集团,2014-12-31,102,97,6982.44,4736.56,85744.32,4.56,2014,4
002310,东方园林,2014-12-31,118,114,3026.04,2067.81,55890.95,1.20,2014,4
002309,中利科技,2014-12-31,75,59,3918.73,543.10,73789.70,6.93,2014,4
002308,威创股份,2014-12-31,56,55,492.38,489.19,4062.13,0.59,2014,4
002306,中科云网,2014-12-31,11,3,26.75,-3794.18,162.93,0.03,2014,4
002305,南国置业,2014-12-31,33,32,1498.18,1473.62,10801.86,1.02,2014,4
002304,洋河股份,2014-12-31,220,190,4266.60,3187.22,337274.62,3.39,2014,4
002303,美盈森,2014-12-31,58,44,7844.87,5135.78,105278.16,5.48,2014,4
002299,圣农发展,2014-12-31,107,90,11924.36,1779.45,150843.12,13.09,2014,4
002296,辉煌科技,2014-12-31,15,6,1489.86,413.05,25402.14,3.96,2014,4
002294,信立泰,2014-12-31,137,134,2782.15,2245.24,98627.21,5.68,2014,4
002293,罗莱生活,2014-12-31,75,70,2200.85,1072.37,56693.82,3.14,2014,4
002292,奥飞娱乐,2014-12-31,154,135,4228.58,202.44,124742.98,3.37,2014,4
002286,保龄宝,2014-12-31,13,12,1457.26,915.24,11556.05,3.95,2014,4
002285,世联行,2014-12-31,143,134,15109.31,10935.96,227244.03,8.83,2014,4
002284,亚太股份,2014-12-31,7,5,448.91,-115.05,5781.96,0.61,2014,4
002283,天润曲轴,2014-12-31,17,16,767.75,714.65,6618.02,0.69,2014,4
002281,光迅科技,2014-12-31,47,45,196.91,187.83,7317.22,0.97,2014,4
002280,联络互动,2014-12-31,22,21,594.47,550.48,21924.12,0.71,2014,4
002279,久其软件,2014-12-31,23,19,2116.51,1045.46,57188.03,9.77,2014,4
002278,神开股份,2014-12-31,8,7,90.42,84.12,967.55,0.25,2014,4
002277,友阿股份,2014-12-31,74,72,769.68,768.81,9721.09,1.40,2014,4
002276,万马股份,2014-12-31,45,41,432.63,141.20,3560.58,0.46,2014,4
002273,水晶光电,2014-12-31,87,74,1697.96,571.96,29035.09,2.63,2014,4
002271,东方雨虹,2014-12-31,138,119,9280.45,3526.32,303186.67,11.43,2014,4
002270,华明装备,2014-12-31,2,1,397.82,267.79,4779.83,1.67,2014,4
002269,美邦服饰,2014-12-31,83,77,1071.63,921.13,11305.70,0.43,2014,4
