
code,name,type,report_date,pre_eps,range
600886,国投电力,预增,2004-07-14,0.0,50%
000656,金科股份,预亏,2004-07-14,0.0,0%
000856,*ST冀装,预盈,2004-07-14,0.0,0%
000677,恒天海龙,预增,2004-07-14,0.0,300%
000968,*ST煤气,预增,2004-07-14,0.0,150%
000059,华锦股份,预增,2004-07-14,0.0,0%
000877,天山股份,预亏,2004-07-14,0.0,0%
000650,仁和药业,预减,2004-07-14,0.0,-50%
000010,美丽生态,预减,2004-07-14,0.0,-50%
000415,渤海金控,预盈,2004-07-14,0.0,0%
600446,金证股份,预亏,2004-07-14,0.0,0%
000532,力合股份,预减,2004-07-14,0.0,-50%
600371,万向德农,预增,2004-07-14,0.0,50%
600153,建发股份,预增,2004-07-14,0.0,50%
000513,丽珠集团,预增,2004-07-14,0.0,0%
000967,盈峰环境,预减,2004-07-14,0.0,-50%
000731,四川美丰,预增,2004-07-14,0.0,0%
000536,华映科技,预盈,2004-07-14,0.0,0%
000738,中航动控,预亏,2004-07-14,0.0,0%
600183,生益科技,预增,2004-07-14,0.0,50%
000411,英特集团,预减,2004-07-14,0.0,-50%
600428,中远海特,预增,2004-07-14,0.0,150%
000534,万泽股份,预减,2004-07-14,0.0,-50%
600293,三峡新材,预增,2004-07-14,0.0,0%
000638,万方发展,预盈,2004-07-14,0.0,0%
600429,三元股份,预亏,2004-07-14,0.0,0%
600856,中天能源,预亏,2004-07-14,0.0,0%
000626,远大控股,预增,2004-07-14,0.0,50%
600399,抚顺特钢,预升,2004-07-14,0.0,20%
600037,歌华有线,预增,2004-07-14,0.0,50%
600360,华微电子,预增,2004-07-14,0.0,50%
600053,九鼎投资,预盈,2004-07-14,0.0,0%
600299,安迪苏,预增,2004-07-14,0.0,50%
000589,黔轮胎A,预减,2004-07-14,0.0,-50%
600758,红阳能源,预亏,2004-07-14,0.0,0%
600328,兰太实业,预增,2004-07-14,0.0,50%
600501,航天晨光,预增,2004-07-14,0.0,50%
600740,山西焦化,预增,2004-07-14,0.0,100%
000970,中科三环,预增,2004-07-14,0.0,100%
600837,海通证券,预增,2004-07-14,0.0,100%
600331,宏达股份,预增,2004-07-14,0.0,100%
600058,五矿发展,预增,2004-07-14,0.0,100%
600355,精伦电子,预减,2004-07-14,0.0,-50%
600737,中粮屯河,预亏,2004-07-14,0.0,0%
600248,延长化建,预亏,2004-07-14,0.0,0%
600232,金鹰股份,预增,2004-07-14,0.0,50%
000959,首钢股份,预增,2004-07-14,0.0,50%
600415,小商品城,预增,2004-07-14,0.0,50%
600121,郑州煤电,预增,2004-07-14,0.0,50%
000791,甘肃电投,预盈,2004-07-14,0.0,0%
600890,中房股份,预亏,2004-07-14,0.0,0%
600500,中化国际,预增,2004-07-14,0.0,100%
600056,中国医药,预减,2004-07-14,0.0,-50%
600036,招商银行,预增,2004-07-14,0.19,50%
600859,王府井,预增,2004-07-13,0.0,100%
600359,新农开发,预增,2004-07-13,0.0,50%
600507,方大特钢,预增,2004-07-13,0.0,50%
600647,同达创业,预亏,2004-07-13,0.0,0%
600797,浙大网新,预增,2004-07-13,0.0,100%
600508,上海能源,预增,2004-07-13,0.0,50%
600239,云南城投,预亏,2004-07-13,0.0,0%
600872,中炬高新,预增,2004-07-13,0.0,50%
600841,上柴股份,预增,2004-07-13,0.0,100%
600807,天业股份,预亏,2004-07-13,0.0,0%
600789,鲁抗医药,预减,2004-07-13,0.0,-50%
600724,宁波富达,预增,2004-07-13,0.0,50%
600712,南宁百货,预增,2004-07-13,0.0,0%
600657,信达地产,预亏,2004-07-13,0.0,0%
600605,汇通能源,预减,2004-07-13,0.0,-50%
600557,康缘药业,预增,2004-07-13,0.0,50%
600556,ST慧球,预增,2004-07-13,0.0,50%
600533,栖霞建设,预增,2004-07-13,0.0,50%
600449,宁夏建材,预增,2004-07-13,0.0,50%
600379,宝光股份,预增,2004-07-13,0.0,50%
600376,首开股份,预增,2004-07-13,0.0,100%
600333,长春燃气,预增,2004-07-13,0.0,50%
600320,振华重工,预增,2004-07-13,0.0,50%
600310,桂东电力,预减,2004-07-13,0.0,-50%
600283,钱江水利,预减,2004-07-13,0.0,-50%
600278,东方创业,预增,2004-07-13,0.0,50%
600257,大湖股份,预增,2004-07-13,0.0,50%
600252,中恒集团,预增,2004-07-13,0.0,100%
600240,华业资本,预亏,2004-07-13,0.0,0%
600234,*ST山水,预亏,2004-07-13,0.0,0%
600208,新湖中宝,预盈,2004-07-13,0.0,0%
600193,创兴资源,预减,2004-07-13,0.0,-50%
600186,莲花健康,预亏,2004-07-13,0.0,0%
600182,S佳通,预盈,2004-07-13,0.0,0%
600173,卧龙地产,预亏,2004-07-13,0.0,0%
600157,永泰能源,预增,2004-07-13,0.0,50%
600139,西部资源,预警,2004-07-13,0.0,0%
600076,康欣新材,预亏,2004-07-13,0.0,0%
600020,中原高速,预增,2004-07-13,0.0,50%
000993,闽东电力,预亏,2004-07-13,0.0,0%
000837,秦川机床,预增,2004-07-13,0.0,60%
000792,盐湖股份,预增,2004-07-13,0.0,0%
000766,通化金马,预亏,2004-07-13,0.0,0%
000546,金圆股份,预亏,2004-07-13,0.0,0%
000150,宜华健康,预增,2004-07-13,0.0,0%
000040,东旭蓝天,预减,2004-07-13,0.0,0%
000031,中粮地产,预增,2004-07-13,0.0,50%
000029,深深房A,预亏,2004-07-13,0.0,0%
600470,六国化工,预增,2004-07-12,0.0,50%
600706,曲江文旅,预增,2004-07-12,0.0,50%
600674,川投能源,预增,2004-07-12,0.0,120%
600768,宁波富邦,预减,2004-07-10,0.0,-50%
600630,龙头股份,预减,2004-07-10,0.0,-50%
600767,运盛医疗,预亏,2004-07-10,0.0,0%
600369,西南证券,预亏,2004-07-10,0.0,0%
600136,当代明诚,预亏,2004-07-10,0.0,0%
600734,实达集团,预亏,2004-07-10,0.0,0%
600673,东阳光科,预增,2004-07-10,0.0,50%
600633,浙报传媒,预降,2004-07-10,0.0,0%
600613,神奇制药,预盈,2004-07-10,0.0,0%
600590,泰豪科技,预增,2004-07-10,0.0,50%
600551,时代出版,预盈,2004-07-10,0.0,0%
600370,三房巷,预增,2004-07-10,0.0,50%
600209,罗顿发展,预减,2004-07-10,0.0,-50%
600158,中体产业,预盈,2004-07-10,0.0,0%
600107,美尔雅,预亏,2004-07-10,0.0,0%
600030,中信证券,预减,2004-07-10,0.063,-50%
000885,同力水泥,预亏,2004-07-10,0.0,0%
000802,北京文化,预亏,2004-07-10,0.0,0%
000736,中房地产,预亏,2004-07-10,0.0,0%
000631,顺发恒业,预减,2004-07-10,0.0,-100%
000026,飞亚达A,预减,2004-07-10,0.0,-50%
000004,国农科技,预亏,2004-07-10,0.0,0%
600792,云煤能源,预增,2004-07-09,0.0,150%
600552,凯盛科技,预增,2004-07-09,0.0,50%
600550,保变电气,预增,2004-07-09,0.0,100%
600268,国电南自,预增,2004-07-09,0.0,300%
600116,三峡水利,预增,2004-07-09,0.0,50%
000911,南宁糖业,预增,2004-07-09,0.0,50%
000782,美达股份,预增,2004-07-09,0.0,50%
000555,神州信息,预亏,2004-07-09,0.0,0%
000157,中联重科,预增,2004-07-09,0.0,0%~100%
000025,特力A,预亏,2004-07-09,0.0,0%
600858,银座股份,预盈,2004-07-08,0.0,0%
600497,驰宏锌锗,预增,2004-07-08,0.0,50%
000926,福星股份,预增,2004-07-08,0.0,0%
000799,酒鬼酒,预增,2004-07-08,0.0,200%
000703,恒逸石化,预增,2004-07-08,0.0,100%
000617,石油济柴,预增,2004-07-08,0.0,150%
000603,盛达矿业,预盈,2004-07-08,0.0,0%
000528,柳工,预增,2004-07-08,0.0,50%
000498,山东路桥,预增,2004-07-08,0.0,0%
000420,吉林化纤,预增,2004-07-08,0.0,100%
000068,华控赛格,预增,2004-07-08,0.0,50%
000043,中航地产,预增,2004-07-08,0.0,50%
600858,银座股份,预减,2004-07-08,0.0,-50%
600763,通策医疗,预亏,2004-07-08,0.0,0%
600255,鑫科材料,预增,2004-07-08,0.0,50%
600026,中远海能,预增,2004-07-08,0.0,0%~50%
000409,山东地矿,预盈,2004-07-07,0.0,0%
600775,南京熊猫,预增,2004-07-07,0.0,0%~50%
600696,匹凸匹,预减,2004-07-07,0.0,-50%
600644,乐山电力,预盈,2004-07-07,0.0,0%
600592,龙溪股份,预增,2004-07-07,0.0,50%
600585,海螺水泥,预增,2004-07-07,0.0,200%
600560,金自天正,预减,2004-07-07,0.0,-50%
600549,厦门钨业,预增,2004-07-07,0.0,100%
600531,豫光金铅,预增,2004-07-07,0.0,150%
600488,天药股份,预增,2004-07-07,0.0,50%
000797,中国武夷,预亏,2004-07-07,0.0,0%
000567,海德股份,预亏,2004-07-07,0.0,0%
000609,绵石投资,预增,2004-07-07,0.0,50%
000511,*ST烯碳,预增,2004-07-07,0.0,400%
600201,生物股份,预增,2004-07-07,0.0,50%
600198,大唐电信,预盈,2004-07-07,0.0,0%
600054,黄山旅游,预盈,2004-07-07,0.0,0%
600005,武钢股份,预增,2004-07-07,0.0,100%
600816,安信信托,预亏,2004-07-06,-0.03,0%
600683,京投发展,预增,2004-07-06,0.0,50%
000933,*ST神火,预增,2004-07-06,0.0,50%
000760,斯太尔,预亏,2004-07-06,0.0,0%
000678,襄阳轴承,预减,2004-07-06,0.0,-50%
000627,天茂集团,预盈,2004-07-06,0.0,0%
600862,中航高科,预盈,2004-07-06,0.0,0%
600760,*ST黑豹,预亏,2004-07-06,0.0,0%
600521,华海药业,预增,2004-07-06,0.0,50%
600480,凌云股份,预增,2004-07-06,0.0,50%
600004,白云机场,预增,2004-07-06,0.0,100%
600016,民生银行,预增,2004-07-05,0.21,50%
000002,万科A,预增,2004-07-05,0.0,50%
600640,号百控股,预降,2004-07-03,0.0,0%
600620,天宸股份,预减,2004-07-03,0.0,0%
600570,恒生电子,预减,2004-07-03,0.0,-50%
000683,远兴能源,减亏,2004-07-03,0.0,0%
600891,秋林集团,预盈,2004-07-03,0.0,0%
600383,金地集团,预增,2004-07-03,0.0,50%
600339,*ST天利,预增,2004-07-03,0.0,100%
600279,重庆港九,预增,2004-07-03,0.0,50%
000813,德展健康,预亏,2004-07-02,0.0,0%
600787,中储股份,预增,2004-07-02,0.0,100%
600665,天地源,预增,2004-07-02,0.0,100%
600639,浦东金桥,预增,2004-07-02,0.0,50%
600406,国电南瑞,预增,2004-07-02,0.0,50%
001696,宗申动力,预增,2004-07-02,0.0,150%
000623,吉林敖东,预增,2004-07-02,0.0,50%
000060,中金岭南,预增,2004-07-02,0.0,150%
000023,深天地A,预亏,2004-07-01,0.0,0%
600755,厦门国贸,预增,2004-07-01,0.0,50%
600490,鹏欣资源,预增,2004-07-01,0.0,100%
600400,红豆股份,预增,2004-07-01,0.0,50%
000050,深天马A,预增,2004-06-30,0.0,50%~100%
600303,曙光股份,0,2004-06-30,0.0,0%~50%
000022,深赤湾A,0,2004-06-30,0.0,0%~50%
600301,*ST南化,0,2004-06-30,0.0,0%~50%
000030,富奥股份,预亏,2004-06-30,0.0,0
000737,南风化工,预减,2004-06-29,0.0,-50%
000633,*ST合金,0,2004-06-26,0.0,0
000505,*ST珠江,预亏,2004-06-29,0.0,0%
000020,深华发A,预亏,2004-06-24,0.0,0%
600138,中青旅,预增,2004-06-29,0.0,0%
000717,*ST韶钢,预增,2004-06-29,0.0,100%
000422,湖北宜化,预增,2004-06-29,0.0,70%
000055,方大集团,预增,2004-06-29,0.0,200%
600062,华润双鹤,预减,2004-06-28,0.0,-50%
600834,申通地铁,预增,2004-06-28,0.0,50%
600137,浪莎股份,预亏,2004-06-28,0.0,0%
600611,大众交通,预增,2004-06-28,0.0,50%
600658,电子城,预盈,2004-06-26,0.0,0%
600844,丹化科技,预亏,2004-06-25,0.0,0%
600187,国中水务,预亏,2004-06-25,0.0,0%
600432,*ST吉恩,预增,2004-06-25,0.0,200%
000963,华东医药,预增,2004-06-25,0.0,50%
000836,鑫茂科技,预亏,2004-06-24,0.0,0%
000155,*ST川化,预亏,2004-06-24,0.0,0%
000838,财信发展,预增,2004-06-24,0.0,250%
600096,云天化,预增,2004-06-24,0.0,50%
600675,*ST中企,预增,2004-06-23,0.0,100%
600339,*ST天利,预增,2004-06-23,0.0,100%
000950,*ST建峰,预亏,2004-06-23,0.0,0%
600584,长电科技,预增,2004-06-23,0.0,50%
600075,新疆天业,预增,2004-06-22,0.0,100%
600388,龙净环保,预增,2004-06-18,0.0,50%
000983,西山煤电,预增,2004-06-18,0.0,50%
600596,新安股份,预增,2004-06-17,0.0,100%
000803,金宇车城,预亏,2004-06-17,0.0,0%
600636,三爱富,预增,2004-06-16,0.0,50%
600123,兰花科创,预增,2004-06-14,0.0,50%
000042,中洲控股,预亏,2004-06-11,0.0,0%
000066,长城电脑,预增,2004-06-10,0.0,200%
000557,西部创业,预亏,2004-06-03,0.0,0%
000509,华塑控股,预警,2004-04-30,0.0,0%
000982,中银绒业,预盈,2004-05-28,0.0,0%
000563,陕国投A,预亏,2004-05-28,-0.017,-50%
600503,华丽家族,预亏,2004-04-30,0.0,0
600723,首商股份,预亏,2004-04-30,0.0,0%
000927,一汽夏利,预减,2004-04-30,0.0,-50%
600083,博信股份,预减,2004-04-30,0.0,-50%
600767,运盛医疗,预降,2004-04-30,0.0,0%
000931,中关村,预平,2004-04-30,0.0,0%
000592,平潭发展,预亏,2004-04-30,0.0,0%
600753,东方银星,预亏,2004-04-30,0.0,0%
000537,广宇发展,预亏,2004-04-30,0.0,0%
000034,神州数码,预亏,2004-04-30,0.0,0%
600735,新华锦,预亏,2004-04-30,0.0,0%
000718,苏宁环球,预亏,2004-04-30,0.0,0%
600681,百川能源,预亏,2004-04-30,0.0,0%
600715,文投控股,预亏,2004-04-30,0.0,0%
600758,红阳能源,预警,2004-04-30,0.0,0%
600603,*ST兴业,预盈,2004-04-30,0.0,0%
600643,爱建集团,预盈,2004-04-30,0.0,0%
600862,中航高科,预盈,2004-04-30,0.0,0%
600613,神奇制药,预盈,2004-04-30,0.0,0%
600393,粤泰股份,预盈,2004-04-30,0.0,0%
600667,太极实业,预盈,2004-04-30,0.0,0%
600054,黄山旅游,预盈,2004-04-30,0.0,0%
600871,石化油服,预增,2004-04-30,0.0,0%
600058,五矿发展,预增,2004-04-30,0.0,50%
600894,广日股份,预增,2004-04-30,0.0,0%
600796,钱江生化,预增,2004-04-30,0.0,50%
600741,华域汽车,预增,2004-04-30,0.0,0%
600202,哈空调,预增,2004-04-30,0.0,50%
600787,中储股份,预增,2004-04-29,0.0,50%
600498,烽火通信,预增,2004-04-29,0.0,0%
600150,中国船舶,预增,2004-04-29,0.0,100%
000036,华联控股,预减,2004-04-29,0.0,-50%
600633,浙报传媒,预降,2004-04-29,0.0,0%
600053,九鼎投资,预警,2004-04-29,0.0,0%
600634,中技控股,预亏,2004-04-29,0.0,0%
600139,西部资源,预警,2004-04-29,0.0,0%
000587,金洲慈航,预亏,2004-04-29,0.0,0%
600892,大晟文化,预亏,2004-04-29,0.0,0%
600774,汉商集团,预亏,2004-04-29,0.0,0%
600725,*ST云维,预亏,2004-04-29,0.0,0%
000552,靖远煤电,预亏,2004-04-29,0.0,0%
000582,北部湾港,预亏,2004-04-29,0.0,0%
600077,宋都股份,预亏,2004-04-29,0.0,0%
000797,中国武夷,预亏,2004-04-29,0.0,0%
600658,电子城,预升,2004-04-29,0.0,0%
000005,世纪星源,预盈,2004-04-29,0.0,0%
000524,岭南控股,预盈,2004-04-29,0.0,0%
000953,河池化工,预盈,2004-04-29,0.0,0%
600766,园城黄金,预盈,2004-04-29,0.0,0%
600803,新奥股份,预盈,2004-04-29,0.0,0%
600712,南宁百货,预增,2004-04-29,0.0,0%
600801,华新水泥,预增,2004-04-29,0.0,0%
600668,尖峰集团,预增,2004-04-29,0.0,50%
600345,长江通信,预增,2004-04-29,0.0,100%
000783,长江证券,预增,2004-04-29,0.0,0%
600188,兖州煤业,预增,2004-04-29,0.0,50%
600490,鹏欣资源,预增,2004-04-29,0.0,0%
600009,上海机场,预增,2004-04-29,0.0,50%
000725,京东方A,预增,2004-04-29,0.0,100%
600419,天润乳业,预减,2004-04-28,0.0,-50%
600156,华升股份,预亏,2004-04-28,0.0,0%
000526,紫光学大,预亏,2004-04-28,0.0,0%
600338,西藏珠峰,预亏,2004-04-28,0.0,0%
000691,ST亚太,预亏,2004-04-28,0.0,0%
600146,商赢环球,预亏,2004-04-28,0.0,0%
000655,金岭矿业,预亏,2004-04-28,0.0,0%
600783,鲁信创投,减亏,2004-04-28,0.0,0%
000007,全新好,预亏,2004-04-28,0.0,0%
000006,深振业A,预亏,2004-04-28,0.0,0%
600644,乐山电力,预增,2004-04-28,0.0,0%
600822,上海物贸,预盈,2004-04-28,0.0,0%
000829,天音控股,预增,2004-04-28,0.0,0%
600408,安泰集团,预增,2004-04-28,0.0,50%
600812,华北制药,预减,2004-04-28,0.0,0%
600585,海螺水泥,预增,2004-04-28,0.0,0%
600373,中文传媒,预增,2004-04-28,0.0,0%
600075,新疆天业,预增,2004-04-28,0.0,0%
600802,福建水泥,预增,2004-04-28,0.0,0%
600797,浙大网新,预增,2004-04-28,0.0,0%
600716,凤凰股份,预增,2004-04-28,0.0,0%
600217,中再资环,预增,2004-04-28,0.0,50%
600067,冠城大通,预增,2004-04-28,0.0,0%
600688,上海石化,0,2004-04-28,0.0,0
600309,万华化学,预增,2004-04-28,0.0,50%
000836,鑫茂科技,预增,2004-04-28,0.0,0%
600138,中青旅,预增,2004-04-27,0.0,0%
600310,桂东电力,预减,2004-04-27,0.0,-50%
000619,海螺型材,预减,2004-04-27,0.0,-50%
600777,新潮能源,预警,2004-04-27,0.0,0%
000995,*ST皇台,预盈,2004-04-27,0.0,0%
600478,科力远,预警,2004-04-27,0.0,0%
600159,大龙地产,预亏,2004-04-27,0.0,0%
600609,金杯汽车,预亏,2004-04-27,0.0,0%
000571,新大洲A,预盈,2004-04-27,0.0,0%
600876,洛阳玻璃,预盈,2004-04-27,0.0,0%
600386,北巴传媒,预盈,2004-04-27,0.0,0%
600877,中国嘉陵,预盈,2004-04-27,0.0,0%
000951,中国重汽,预盈,2004-04-27,0.0,0%
000960,锡业股份,预增,2004-04-27,0.0,200%
000616,海航投资,预增,2004-04-27,0.0,0%
600549,厦门钨业,预增,2004-04-27,0.0,50%
600458,时代新材,预增,2004-04-27,0.0,0%
600195,中牧股份,预增,2004-04-27,0.0,0%
600428,中远海特,预增,2004-04-27,0.0,50%
600339,*ST天利,预增,2004-04-27,0.0,50%
000503,海虹控股,预增,2004-04-27,0.0,0%
600548,深高速,预减,2004-04-26,0.0,-50%
600086,东方金钰,预减,2004-04-26,0.0,-50%
000950,*ST建峰,预警,2004-04-26,0.0,0%
000415,渤海金控,预亏,2004-04-26,0.0,0%
000802,北京文化,预警,2004-04-26,0.0,0%
600246,万通地产,预盈,2004-04-26,0.0,0%
000813,德展健康,预盈,2004-04-26,0.0,0%
600500,中化国际,预增,2004-04-26,0.0,0%
600624,复旦复华,预增,2004-04-26,0.0,0%
600470,六国化工,预增,2004-04-26,0.0,50%
600282,南钢股份,预增,2004-04-26,0.0,50%
600792,云煤能源,预增,2004-04-26,0.0,0%
600071,凤凰光学,预增,2004-04-26,0.0,50%
000679,大连友谊,预增,2004-04-26,0.0,0%
600665,天地源,预增,2004-04-26,0.0,0%
600655,豫园商城,预增,2004-04-24,0.0,0%
000627,天茂集团,预亏,2004-04-24,0.0,0%
000848,承德露露,预增,2004-04-24,0.0,0%
000800,一汽轿车,预增,2004-04-24,0.0,50%
600789,鲁抗医药,预减,2004-04-24,0.0,-50%
000732,泰禾集团,预降,2004-04-24,0.0,0%
600779,水井坊,预警,2004-04-24,0.0,0%
600137,浪莎股份,预亏,2004-04-24,0.0,0%
600850,华东电脑,预亏,2004-04-24,0.0,0%
600385,山东金泰,预亏,2004-04-24,0.0,0%
600052,浙江广厦,预亏,2004-04-24,0.0,0%
000948,南天信息,预亏,2004-04-24,0.0,0%
000404,华意压缩,预亏,2004-04-24,0.0,0%
600169,太原重工,预盈,2004-04-24,0.0,0%
000628,高新发展,预盈,2004-04-24,0.0,0%
600165,新日恒力,预盈,2004-04-24,0.0,0%
600203,福日电子,预盈,2004-04-24,0.0,0%
600267,海正药业,预增,2004-04-24,0.0,50%
600318,新力金融,预增,2004-04-24,0.0,100%
600066,宇通客车,预增,2004-04-24,0.0,0%
000698,沈阳化工,预增,2004-04-24,0.0,50%
600744,华银电力,预增,2004-04-24,0.0,0%
600650,锦江投资,预增,2004-04-24,0.0,0%
600749,西藏旅游,预增,2004-04-24,0.0,0%
000711,京蓝科技,预增,2004-04-24,0.0,50%
600718,东软集团,预增,2004-04-24,0.0,50%
600692,亚通股份,预平,2004-04-23,0.0,0%
600057,象屿股份,预减,2004-04-23,0.0,-50%
600448,华纺股份,预减,2004-04-23,0.0,0%
001896,豫能控股,预减,2004-04-23,0.0,-50%
000576,广东甘化,预减,2004-04-23,0.0,0%
600695,绿庭投资,预亏,2004-04-23,0.0,0%
600617,国新能源,预亏,2004-04-23,0.0,0%
000785,武汉中商,预亏,2004-04-23,0.0,0%
600390,*ST金瑞,预升,2004-04-23,0.0,0%
000595,宝塔实业,预盈,2004-04-23,0.0,0%
600873,梅花生物,预盈,2004-04-23,0.0,0%
600776,东方通信,预盈,2004-04-23,0.0,0%
000861,海印股份,预盈,2004-04-23,0.0,0%
600810,神马股份,预增,2004-04-23,0.0,50%
600714,金瑞矿业,预增,2004-04-23,0.0,0%
000709,河钢股份,预增,2004-04-23,0.0,50%
000728,国元证券,预增,2004-04-23,0.0,0%
600268,国电南自,预增,2004-04-23,0.0,0%
600596,新安股份,预增,2004-04-23,0.0,50%
600754,锦江股份,预增,2004-04-23,0.0,0%
000726,鲁泰A,预增,2004-04-23,0.0,50%
000613,大东海A,预亏,2004-04-22,0.0,0%
000617,石油济柴,预增,2004-04-22,0.0,0%
000635,英力特,预增,2004-04-22,0.0,0%
600590,泰豪科技,预增,2004-04-22,0.0,0%
600258,首旅酒店,预增,2004-04-22,0.0,50%
600172,黄河旋风,预增,2004-04-22,0.0,100%
000630,铜陵有色,预增,2004-04-22,0.0,50%
600619,海立股份,预增,2004-04-22,0.0,0%
600581,*ST八钢,预增,2004-04-21,0.0,50%
000012,南玻A,预增,2004-04-21,0.0,50%
000757,浩物股份,预增,2004-04-21,0.0,50%
000819,岳阳兴长,预增,2004-04-21,0.0,50%
000049,德赛电池,预亏,2004-04-21,0.0,0%
000590,启迪古汉,预亏,2004-04-21,0.0,0%
600847,万里股份,预亏,2004-04-21,0.0,0%
600647,同达创业,预亏,2004-04-21,0.0,0%
000767,漳泽电力,预警,2004-04-21,0.0,0%
600271,航天信息,预减,2004-04-21,0.0,-100%
000558,莱茵体育,预亏,2004-04-21,0.0,0
600112,天成控股,预增,2004-04-20,0.0,0%
000695,滨海能源,预增,2004-04-20,0.0,0%
600096,云天化,预增,2004-04-20,0.0,50%
600399,抚顺特钢,预增,2004-04-20,0.0,50%
600110,诺德股份,预增,2004-04-20,0.0,50%
000060,中金岭南,预增,2004-04-20,0.0,50%
000788,北大医药,预盈,2004-04-20,0.0,0%
600691,阳煤化工,预亏,2004-04-20,0.0,0%
600629,华建集团,预亏,2004-04-20,0.0,0%
000716,黑芝麻,预亏,2004-04-20,0.0,0%
000755,山西三维,预减,2004-04-20,0.0,-50%
000533,万家乐,预减,2004-04-20,0.0,-50%
000638,万方发展,预警,2004-04-19,0.0,0%
000600,建投能源,预增,2004-04-19,0.0,0%
000762,西藏矿业,预增,2004-04-19,0.0,0%
000777,中核科技,预盈,2004-04-17,0.0,0%
000982,中银绒业,预增,2004-04-17,0.0,50%
000544,中原环保,预增,2004-04-17,0.0,0%
000930,中粮生化,预增,2004-04-17,0.0,50%
000801,四川九洲,预盈,2004-04-17,0.0,0%
000670,*ST盈方,预盈,2004-04-17,0.0,0%
000566,海南海药,预盈,2004-04-17,0.0,0%
000823,超声电子,预盈,2004-04-17,0.0,0%
000809,铁岭新城,预盈,2004-04-17,0.0,0%
600808,马钢股份,预增,2004-04-16,0.0,50%
600746,江苏索普,预增,2004-04-16,0.0,0%
600361,华联综超,预增,2004-04-16,0.0,50%
600126,杭钢股份,预增,2004-04-16,0.0,0%
000410,沈阳机床,预增,2004-04-16,0.0,0%
000900,现代投资,预增,2004-04-16,0.0,50%
